Guid,Title,OtherTitle,Color,ReleaseYear,Duration,Mode,Comment,Published,CreatedOn,CreatedBy,UpdatedOn,UpdatedBy
0757a40e-9e56-4339-b97f-3e5991d207dd,Baggin' the Dragon,,C,1966,6,A,"I wasn't able to come up with an origin for this one, but there is a synopsis on the iMDB page that may help someone else identify it.",True,,,,
0757f0d2-fa53-4e2e-8878-b22621ac903a,Yôkai daisensô,Yokai Monsters: Spook Warfare; Big Ghost War; The Great Yokai War; Yokai Monsters 2; Ghosts on Parade; Yokai Monsters 2,C,1968,79,L,,True,,,,
077b7bb1-77c4-40ca-8518-78831a4ede60,The Return of Pinocchio,,C,2019,75,A,,True,,,,
07929fce-f380-4cda-86bb-4f53f968992d,Cendrillon,,C,2013,70,L,,True,,,,
07a9d54f-591c-4435-a0c8-c44406556245,Sofies verden,Sophie's World,C,1999,113,L,"Sandra Beckett, in Recycling Red Riding Hood, suggests three allusions to Little Red Riding Hood ",True,,,,
07aa9814-bbf5-4ebd-a249-2d063519d44a,Hatifa,A kettétört amulett,C,1960,85,L,,True,,,,
07b0d164-2d97-4ff4-9d07-2fbfed2472ac,Goldilocks and the Three Bares,,C,1963,69,L,,True,,,,
07b4fed9-9b92-40d1-9037-8223d6db57d8,Tom & Jerry: Back to Oz,Tom and Jerry: Back to Oz,C,2016,81,A,,True,,,,
07c9f07a-aac3-414b-8f8b-b01dd83d6315,Return to Never Land,Peter Pan 2: Return to Never Land; Return to Neverland,C,2002,72,A,,True,,,,
07d02e73-6209-4841-ac2d-849f8c073dd6,Cinder-Elfred,,BW,1914,,L,,True,,,,
07d0e909-9ac1-4d1b-b879-384868f0a273,The Sorcerer's Apprentice,,C,2010,109,L,,True,,,,
07d56152-f57e-4d10-833a-cc749bf96bc0,Hansel & Gretel: An Appalachian Version,"From the Brothers Grimm, Hansel & Gretel",C,1977,16,L,"https://www.folkstreams.net/film-detail.php?id=465
",True,,,,
07dc0971-36e2-4650-8c52-65c71abb0ec7,Tom Thumb in King Arthur's Court,,C,1963,20,A,https://letterboxd.com/film/tom-thumb-in-king-arthurs-court/,True,,,,
07f3180d-923b-42ef-ae5b-5fdd29734824,Sleeping Beauty,,BW,1924,,A,,True,,,,
07fd9f78-bed7-4dfe-bdf4-e86c9c237d15,H.C. Andersens eventyrlige verden: Hvad fatter gør,"    H.C. Andersen: What the Old Man Does Is Always Right",C,2005,,A,,True,,,,
080f175f-922c-463d-8498-34d9380479cf,Kaguyahime densetsu satsujin jiken,,C,2001,,U,"Google translates as “Princess Kaguya Legendary Murder Case” 
https://en.wikipedia.org/wiki/The_Tale_of_the_Bamboo_Cutter",True,,,,
08121b24-2caf-4624-8dac-3df3b01e4480,Zánik domu Usheru,The Fall of the House of Usher,BW,1982,15,A,,True,,,,
0815ec6b-6c87-4639-a3a4-a668183770a2,Wojna światów: następne stulecie,The War of the Worlds: Next Century,C,1981,96,L,,True,,,,
08224604-5f68-413e-b2cc-2595f7d3febc,"Bearskin, or The Man Who Didn't Wash for Seven Years",,C,1984,20,L,,True,,,,
082ef3ec-f2a4-4fb3-a50e-c569c55f686e,Mondo candido,,C,1975,107,L,,True,,,,
08301f2d-999d-4b3e-84f5-a4db68305628,Ali Babá e os Quarenta Ladrões,,C,1972,96,L,https://letterboxd.com/film/ali-baba-e-os-quarenta-ladroes/,True,,,,
083d5fae-6c74-4d5c-8bd5-557130594ed3,Carmen,,C,1983,102,L,"From Jack Zipes' donation, box 6",True,,,,
08476a5b-b59a-442c-85da-6e44973a3ad2,Kostnice,The Ossuary,C,1970,10,L,"I'm not sure of the origin.
https://www.youtube.com/watch?v=UnLNeqSf8hU
https://mubi.com/films/the-ossuary
https://letterboxd.com/film/the-ossuary/crew/",True,,,,
085047f6-acb3-4631-ba46-8f3cb6a0efe8,Warum jeder ein Körnchen Weisheit besitzt,Why Everyone Has a Kernel of Wisdom,C,1960,18,A,,True,,,,
08538ada-045b-4163-881c-b9ade05b2dc4,The Emperor's New Clothes,Happily Ever After: Fairy Tales for Every Child,C,1995,30,A,,True,,,,
0855d39e-9d09-4635-8e3b-ab9e23674c45,Pied Piper Puss,Tom and Jerry,C,1980,7,A,,True,,,,
0856dec1-b26c-4094-ad7c-7fff2873d392,Syn Królowej Sniegu,The Son of Snow Queen,C,2017,85,L,,True,,,,
086186b1-480e-4d12-b2b8-2050640dfeae,Get Lost,,C,2022,93,L,"https://www.filmaffinity.com/es/film570235.html
https://deadline.com/2021/03/ella-bleu-travolta-get-lost-starring-daniela-amavia-alice-in-wonderland-1234704716/",True,,,,
087f8bff-3e82-4996-8327-dafb144680e6,What Happens in Vegas,,C,2008,99,L,Sue Short's fairy tale film book,True,,,,
088c11cf-f0e4-48cc-a03b-0a2573e19c3c,Sinbad and the Eye of the Tiger,,C,1977,113,L,,True,,,,
08a7c623-fdc0-451c-99ad-f47e0e571b4a,Schéhérazade,Shéhérazade,C,1995,,A,,True,,,,
08cc0ffc-0aba-4ab6-83e7-a3059b5dbf23,Jak se budi Princezny,"Waking Sleeping Beauty, How to Wake Up a Princess",C,1978,83,L,,True,,,,
08eae1b9-9c6a-41fe-8fbd-4d615e5a39e7,Kaze no tani no Naushika,Nausicaä of the Valley of the Wind,C,1984,117,A,I'm not sure of the origin.,True,,,,
08eddedc-b039-4be2-a65f-b364aab6a080,Sarukani-gassen,Yasuji Murata's Monkey and the Crabs,BW,1927,5,A,"https://www.youtube.com/watch?v=bQdU1ERLYSU 
https://animation.filmarchives.jp/en/works/view/43683
",True,,,,
08f1936a-413b-4e6a-a195-c4f1638db7e2,Das tapfere Schneiderlein,The Brave Little Tailor,C,1956,83,L,"Not sure of origin...
Origin added.

https://translate.google.com/translate?hl=en&sl=de&u=https://www.defa-stiftung.de/filme/filme-suchen/das-tapfere-schneiderlein/&prev=search&pto=aue",True,,,,
08fe5ea8-5a10-4f7c-a2ef-28afbb873628,Cổ tích Việt Nam 12,Vietnamese Fairy Tales 12,C,2001,,L,"https://pnfilm.com.vn/ 

Origin(s): Thien and Dia (https://vietnamesefairytales.blogspot.com/2017/03/vn-fairy-tale-49.html) 

https://vi.wikipedia.org/wiki/C%E1%BB%95_t%C3%ADch_Vi%E1%BB%87t_Nam_(phim)
",True,,,,
090ab418-d3e8-4409-94c5-1b955bca723f,Cinderella,,BW,1911,,U,,True,,,,
09164319-c084-4b7c-b738-68e698cd1bb6,Mike Mulligan and His Steam Shovel,,C,1990,25,A,,True,,,,
091ba8a6-ec4e-4359-bc10-9a7a94bc410a,Zakleté pírko,Enchanted Feather,C,2020,94,L,,True,,,,
091bffe1-99a8-4998-9717-13bb0c4ec2a9,Breaking the Waves,,C,1996,159,L,Sue Short's fairy tale film book,True,,,,
091f5c05-879b-4bea-9ad9-c6968dc765c8,Gingerdead Man 3: Saturday Night Cleaver,Gingerdead Man 3: Roller Boogie Man,C,2011,78,L,"Several more executive producers on IMDb, but not including all here. ",True,,,,
092aa087-8258-487e-9d33-1511d87b25e6,The Emperor's New Clothes,,C,1966,,U,https://letterboxd.com/film/the-emperors-new-clothes-1966/,True,,,,
092d9f3d-f168-4934-84bb-a3f88a1bbe00,Qian Nü You Hun,"Sien lui yau wan, 倩女幽魂, A Chinese Fairy Story, or A Chinese Ghost Story",C,2011,100,L,I'm not sure of the origin.,True,,,,
09311b43-7fef-4a1f-85a5-bfdc9329d526,The Giant and the Beanstalk,Fractured Fairy Tales,C,1961,4,A,,True,,,,
09319f63-62c5-4881-9df3-1143c25f4125,Propala hramota,The Lost Letter,C,1972,79,L,"https://en.wikipedia.org/wiki/The_Lost_Letter_(1972_film)
https://en.wikipedia.org/wiki/Evenings_on_a_Farm_Near_Dikanka  ",True,,,,
0935e5ec-eff7-4d6f-99f7-3e3c26a0a7be,Momotarô: Umi no shinpei,"Momotaro, Sacred Sailors; Momotaro's Divine Sea Warriors",BW,1945,74,A,"https://en.wikipedia.org/wiki/Momotaro:_Sacred_Sailors
https://www.youtube.com/watch?v=VdzrgJA_iWA

https://www.animenewsnetwork.com/encyclopedia/anime.php?id=5005
https://myanimelist.net/anime/2765/Momotarou__Umi_no_Shinpei/
",True,,,,
094783cf-3be2-4281-994d-93a2effdfe86,Bao Lian Deng,"The Magic Lotus Lantern, 宝莲灯",C,1999,85,A,,True,,,,
0954cdaf-51f6-4bba-a6f4-bed6574b10c0,Puss n' Toots,,C,1942,7,A,,True,,,,
095d2f2b-418a-49ce-8aeb-87ac8dae7ced,Inception,,C,2010,148,L,Sue Short's FTF book,True,,,,
09610f62-7940-4139-87fd-972c47fcf446,Mei ren yu,The Mermaid,C,2016,94,L,,True,,,,
0987e38e-e636-437f-ae18-113fd20801f6,Pinocchio Pipenose Householddilemma,,C,1994,44,A,https://vimeo.com/46293876,True,,,,
09a35f44-7ed8-4aa5-8edb-54a34ce6d3a0,Jack and the Beanstalk,,C,2010,94,L,,True,,,,
09aa8164-8664-445d-8a03-6ee60edaec0d,Pinocchio,The Erotic Adventures of Pinocchio,C,1971,79,L,,True,,,,
09abb3ab-241f-4061-8224-07717eccc005,Alice in the Big League,"Alice Comedies, Alice in Cartoonland",BW,1927,7,M,,True,,,,
09af25a7-cce8-40d8-b87f-7b817d410f1c,Kruhliachok,Roundy,C,1992,8,A,,True,,,,
09be52d5-222e-4a5c-926c-ebad4442889f,"The 5,000 Fingers of Dr. T.",,C,1953,89,L,"From Jack Zipes' donation, box 6",True,,,,
09cb5fcf-4d19-4861-82cb-fb2dbb9c4f6c,Der Gestiefelte Kater,Puss in Boots,C,1955,67,L,,True,,,,
09d3d190-e3c3-4c9f-b044-c5e5e21d8f89,The King and Mr. Bird,"The King and the Mockingbird, Le Roi et l'Oiseau",C,1980,83,A,,True,,,,
09efb6e4-ccb4-4ab4-bb3d-fe3157eb859e,Abdulla the Great,Abdullah's Harem,C,1955,103,L,,True,,,,
09fe3c33-c3d2-49ec-8f63-0a344d7774ad,The Boy Who Drew Cats,,C,2008,6,A,"https://en.wikipedia.org/wiki/The_Boy_Who_Drew_Cats ",True,,,,
0a059b47-8d10-47b6-bdd7-c9d9f62c3935,The Tale of Tillie's Dragon,,C,1995,44,A,,True,,,,
0a0cc208-ecf4-478b-b7c0-cb9986e8beec,Fanga,Belle,C,2023,93,L,,True,,,,
0a1bef5d-fd5a-46b9-93e7-f76ed695b091,Sleeping Beauties,,C,1999,13,L,,True,,,,
0a1c7a07-4244-4a9a-8e55-27acdc38f3d0,Thumbelina,,C,1992,49,A,https://letterboxd.com/film/thumbelina-1993/details/,True,,,,
0a1e6df3-9527-42c9-bd2b-72552cfec8db,Hansel and Gretal,,C,2015,,A,,True,,,,
0a27a1b8-9a7e-4ffc-90f4-bee2874553d5,Over the Moon,,C,2020,95,A,"About Chang'e, Chinese moon goddess",True,,,,
0a281be6-1884-44c5-9adc-c4fdbf2452ed,Hauru no ugoku shiro,Howl's Moving Castle,C,2004,119,A,,True,,,,
0a4ace91-2ad9-4e5c-b756-b52af8af1c0b,The Little Mermaid,,C,2013,6,L,,True,,,,
0a634a44-f1e2-4e30-a4a7-df622f67ad19,Easter,Holidays,C,2016,105,L,"""Easter"" is one short from an anthology titled ""Holidays."" It's not clear if the other films in ""Holidays"" are also fairy tales.

http://www.horrorhomeroom.com/nicholas-mccarthys-easter-modern-fairy-tale/",True,,,,
0a7c2a79-f18f-4d04-a6d2-94e6b30a839f,Nakitai watashi wa neko o kaburu,A Whisker Away,C,2020,104,A,,True,,,,
0a845884-2ab4-4520-9d57-984e4c1d6aef,Son of Sinbad,,BW,1958,,U,"Unsure of colour and mode.
AM: I'm guessing B&W, updated mode to unknown but it's probably live?
https://www.indianfilmhistory.com/movie-details/son-of-sinbad ",True,,,,
0a86bd84-10fe-4315-b664-c59338ac2c85,Le poil de la bête,,C,2010,100,L,ew ew ew ew,True,,,,
0a8c19bd-ef47-45ae-9871-1c772bb00caf,Hellboy,,C,2019,120,L,,True,,,,
0a8c83e6-1c7f-4efe-bc25-5e8480d1b4ed,Sombre,,C,1998,112,L,,True,,,,
0a965d3a-9326-4614-a471-d6e40a358c2d,Alice's Monkey Business,"Alice Comedies, Alice in Cartoonland",BW,1926,7,M,,True,,,,
0a9a59e2-ce6c-47da-a4b5-42b1062ef251,Whitewash,,C,1994,25,A,"From Jack Zipes' donation, box 6",True,,,,
0aad3344-f3d6-4a48-ad88-cca15777c73b,Reservoir Dogs,,C,1992,99,L,Sue Short's FTF book,True,,,,
0ac1c8d0-07df-461e-9881-f30cba8b0205,His Better Elf,The Woody Woodpecker and Friends Classic Cartoon Collection: Volume 2,C,1958,7,A,"I'm not sure of the origins. A synopsis is available on the iMDB page, but I was unable to connect it to a tale or tale type.",True,,,,
0ac432a6-159e-4cd1-a50b-eae66a6e8a40,Bumbuku chagama,,BW,1939,59,U,,True,,,,
0acb9e15-3401-4976-9e1a-5c979537351b,Barbie in the Pink Shoes,,C,2013,75,A,,True,,,,
0ad5ad2b-feb6-47b4-be1f-01a27eca6826,Have You Got Any Castles?,,C,1938,7,A,,True,,,,
0ae023cd-38ab-42c8-896b-0f2283d95f78,Snow White Inc.,Fractured Fairy Tales,C,1960,4,A,,True,,,,
0ae870e4-9aa9-4283-8ae1-fd50f35e2fa9,Capra cu trei iezi,The Goat and Her Three Kids,C,2022,83,L,,True,,,,
0aea298f-a952-4760-88b3-fa78e81a7f17,The Loves of Ondine,,C,1968,86,L,"https://www.tcm.com/tcmdb/title/485532/the-loves-of-ondine/
https://letterboxd.com/film/the-loves-of-ondine/",True,,,,
0af1849c-b870-49db-8519-8a3c445552de,Terror Toons 2,"Terror Toons 2: The Sick and Silly Show, Bloody Toons",C,2007,76,L,https://en.wikipedia.org/wiki/Terror_Toons_2:_The_Sick_and_Silly_Show,True,,,,
0af649f4-90df-4020-b4a4-7d6d60ef81f2,Kladivo na carodejnice,"Witches' Hammer, Witchhammer",BW,1970,103,L,"From Jack Zipes' donation, box 6. ",True,,,,
0b008316-e92f-4f5e-bdc2-b18fd5ccc913,Klub odlozenych,The Club of the Laid Off,C,1989,25,A,I'm not sure of the origin.,True,,,,
0b02c794-5fcd-416b-8646-fb9b81458d59,"O chytrém Honzovi, aneb jak se Honza stal králem",,C,1985,67,L,https://en.wikipedia.org/wiki/Honza,True,,,,
0b097030-e4fa-4bdf-a90b-26a99f99efc9,Rotkäppchen und der Wolf,Red Riding Hood and the Wolf,C,1945,,A,,True,,,,
0b153f7d-504e-4ff9-a015-b167a706b654,La mujer sin cabeza,The Headless Woman,C,2008,87,L,"From this article:  Little Red Riding Hood Meets Freud in Lucrecia Martel's Salta Trilogy

    Paul A. Schroeder Rodríguez
doi: 10.1215/02705346-2801529
Camera Obscura 2014 Volume 29, Number 3 87: 93-115",True,,,,
0b1dbf9c-046d-46ee-b8dd-e21c405177ae,A-Lad-in His Lamp,Looney Tunes,C,1948,7,A,,True,,,,
0b20ca12-bb2e-424f-84fd-b4d9d125e856,Vasilisa,,C,2000,103,L,,True,,,,
0b2a855f-86c3-4c13-86da-13baf5ec83b4,Die Schöne und das Biest,Beauty and the Beast,C,1996,50,A,,True,,,,
0b3320e5-3a57-4f00-ae0f-46fa89449a73,Alice Through the Looking Glass,,C,1973,74,L,,True,,,,
0b3a4aad-53d9-40dc-873a-c90e61ea03a7,"The Wizard, the Prince and the Good Fairy","Le Sorcier, le Prince et le Bon Genie; The Sorcerer, the Prince, and the Good Fairy",BW,1900,2,L,,True,,,,
0b4f09e8-6f72-4a11-a837-f9ea21bfc38d,Cinderella's Love Lesson,,C,1953,8,L,"https://www.dailymotion.com/video/x29oo8v - got some info from here
",True,,,,
0b537835-c67c-4c78-9401-8c724afef486,The Magic Lychee Nut,Fractured Fairy Tales,C,1963,4,A,I'm not sure of the origin.,True,,,,
0b5acbe3-2166-4c92-a47f-5a0bc87f1864,The Three Little Pigs,,C,1988,9,L,https://uwinnipeg.on.worldcat.org/search/detail/18887953?queryString=no%3A%2018887953,True,,,,
0b69bba9-cbcf-4ff6-8687-a60d169f5e73,Wizards,,C,1977,80,A,,True,,,,
0b732368-d692-45f3-9d3e-0b67a0cbaf01,The Red Shoes,,C,2009,16,L,,True,,,,
0b7ab598-2796-401a-885a-fd4a8259fb3b,Hakuja komachi,White Snake Woman,BW,1958,67,L,https://www.themoviedb.org/movie/299449-hakuja-komachi/,True,,,,
0b7e004e-76cb-4392-a6a4-ad33b37c898d,Dornröschen,"Sleeping Beauty, Briar Rose, Sleeping Beauty was a Beautiful Child",BW,1922,10,A,https://www.dailymotion.com/video/x6jserv,True,,,,
0b9d82ba-908a-48dd-972c-4cbc82264308,Monty Python and the Holy Grail,,C,1975,91,L,,True,,,,
0ba71a02-d3be-48af-b365-54ac0187b4be,Tot samyy Myunkhgauzen,"Tot samyi Miunkhgauzen, That Very Münchausen, The Very Same Munchhausen",C,1973,142,L,,True,,,,
0bc76472-2f5b-40c2-a4f2-d81b8e9b15c9,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts and Where to Find Them 2,C,2018,134,L,,True,,,,
0bca9594-f762-4302-a91b-d37907006642,Harvie Krumpet,,C,2003,23,A,I'm not sure of the origin.,True,,,,
0bcbabc7-76ff-4975-be73-dfb9664a3df4,The SnowWhite File,,C,2007,15,U,,True,,,,
0bcd5b6a-c948-4ea1-b559-036cd83983b9,Deka Melon Princess,,C,1994,,U,,True,,,,
0bd73220-004f-4b86-af75-890e198fd731,Hänsel und Gretel,,BW,1924,,U,,True,,,,
0bf8a6a8-6293-4cd9-816b-5b7d5017f3e3,Zarafa,,C,2012,78,A,,True,,,,
0bf92032-2cce-49cf-8fc0-6ca4e39ab320,The Monkey King,,C,2023,92,A,,True,,,,
0c0310b5-7384-479d-acbd-d802c3992952,Hófehér,Snow White: The Mysterious Father; Snow White's New Adventure,C,1984,90,A,https://letterboxd.com/film/snow-white-1984/,True,,,,
0c03d0c7-0610-408e-af29-de2f79077e59,Hua Mulan cong jun,"Mulan Joins the Army, Maiden in Armor",BW,1927,,L,https://letterboxd.com/film/mulan-joins-the-army/details/,True,,,,
0c4234e7-fb9d-4a4d-b02b-8b07dbd793ef,Om det oändliga,About Endlessness,C,2019,78,L,https://letterboxd.com/film/about-endlessness/,True,,,,
0c7390de-4752-431a-871c-26bd6c49e8cf,Tom Thumb,,C,1995,10,A,"Again, no listing in IMDb but there was one in the Big Cartoon Database",True,,,,
0c8d03a9-c46e-4787-8882-8ba9115e4e5d,Cinderella,,C,1979,40,A,,True,,,,
0ca34589-fc18-464b-aa5e-a2ed03499a51,Deeply,,C,2000,101,L,fantasy?,True,,,,
0ca445c3-b961-49a4-b2fb-92def3195799,Liang Shan Po yu Zhu Ying Tai,The Butterfly Lovers,C,2004,95,A,https://letterboxd.com/film/ling-and-tao/,True,,,,
0ca54e6c-164b-4c98-a68b-f68cce18457c,Chip 'n Dale: Rescue Rangers,,C,2022,97,M,"https://en.wikipedia.org/wiki/Chip_%27n_Dale:_Rescue_Rangers_(film) ",True,,,,
0cc0c314-5730-4952-8672-90d49fc36c4a,Sexy Beast,,C,2000,89,L,Sue Short's FTF book,True,,,,
0ccb47d2-5b27-4ab6-ad23-d4d312ecffe2,Bratz: Genie Magic,,C,2006,66,A,https://bratz.fandom.com/wiki/Bratz:_Genie_Magic,True,,,,
0ccd12df-7845-4a1e-9c4b-4943eaf20a0c,Parumu no ki,A Tree of Palme,C,2002,130,A,,True,,,,
0ce98135-d8ce-459b-8e9a-81cede59512e,The Twilight Saga: Breaking Dawn - Part 2,,C,2012,115,L,"Kelly Oliver. Hunting Girls: Sexual Violence from The Hunger Games to Campus Rape. New York: Columbia University Press, 2016",True,,,,
0cea8086-229b-453c-93f9-560b80ca4651,Il racconto dei racconti,The Tale of Tales,C,2015,134,L,,True,,,,
0d0cf5c3-1301-445b-bfb7-25820775f6cb,Rumpelstiltskin,,C,2007,82,L,,True,,,,
0d0e1309-19c3-47c3-8f7a-0b716f4a3cd3,Astro Boy,,C,2009,94,A,"From Jack Zipes' donation, box 5. I'm not sure of the origin.",True,,,,
0d13444e-67d5-4f30-8dd1-33f51ed40c44,Die Gänsemagd,The Goose Girl,C,2009,59,L,"From Jack Zipes' donation, box 6
Couldn't find link to this on UW library database (AM)",True,,,,
0d149a9f-aa8f-4c4d-964f-292324b0230c,Son of Beauty and the Beast,Fractured Fairy Tales,C,1961,4,A,,True,,,,
0d16668e-dc7d-4ff2-bbfc-b21b1eb2b825,Dornröschen war ein schönes Kind,Sleeping Beauty was a Beautiful Child,C,1988,5,A,,True,,,,
0d45d34e-486c-4eaa-801e-fa0ada381985,The Design,Projekt,C,1981,6,A,I'm not sure of the origin.,True,,,,
0d54749c-ad6f-486e-8b7e-0c75ab3095f5,Vinko & little red riding hood,,C,2016,43,L,,True,,,,
0d646b42-e8a2-4196-9c56-d4114b08170e,Sunny,,BW,1930,78,L,,True,,,,
0d67b6a2-c7dc-4af9-8bcc-15f66c63ae0f,Taming of the Shrew,,C,1999,,U,,True,,,,
0d79d4cb-f4ec-497f-b330-81aa5037e945,Snow White,,C,1987,85,L,,True,,,,
0d85f038-e799-435c-b2e7-23529ef3bf08,The Secret of My Succe$s,,C,1987,111,L,Vivian Labrie's article in Undisciplined Women identifies this as ATU 313,True,,,,
0daedae5-988d-4613-a17c-de676a79e5f3,Little Man in the Tub,Fractured Fairy Tales,C,1962,4,A,I'm not sure of the origin.,True,,,,
0daf754c-18d5-44d8-afeb-464cbdb27c5d,I Was a Teenage Thumb,,C,1963,7,A,,True,,,,
0dc2b458-6462-4204-a87c-7371fc963f46,Alibaba,,BW,1937,133,L,,True,,,,
0dcea660-05ae-461c-8deb-2357baaf8df1,Hans Roeckle and the Devil,Hans Röckle und der Teufel,C,1974,75,L,"Not sure of origin...
https://second.wiki/wiki/meister_hans_rc3b6ckle_und_mister_flammfuc39f",True,,,,
0dd8d6e6-5a97-432c-9a42-c0ad47639047,Black Moon,,C,1975,100,L,,True,,,,
0de33c2c-0270-42a7-98b4-59139c0347bf,My Sweet Monster,,C,2021,98,A,,True,,,,
0de4431e-8dac-4d37-a6e8-c937f513dd6d,Tayna zheleznoy dveri,The Secret of the Iron Door,C,1970,69,L,,True,,,,
0de8b763-22b6-46af-9000-282f374a88c7,Momotarô,,C,2009,6,A,,True,,,,
0df894a3-04b8-4be3-b525-d61c64c62fd1,Duke Bluebeard's Castle,,C,1988,64,L,,True,,,,
0e0bc42a-d42c-4e7a-93df-dccabf1d8587,Once Upon a Mattress,,BW,1964,90,L,https://letterboxd.com/film/once-upon-a-mattress-1964/,True,,,,
0e16df8e-fada-41e7-b5d5-069a6703ca83,The Adventures of Sinbad,,C,1979,47,A,,True,,,,
0e1d0595-8cef-4e3b-92dd-9da409ad5f9b,Brüderchen und Schwesterchen,Little Brother and Little Sister,C,2008,58,L,,True,,,,
0e255094-4af5-49ce-b6e8-95f3c94490c6,Alice's Channel Swim,"Alice Comedies, Alice in Cartoonland",BW,1927,,M,,True,,,,
0e2e6239-6646-48fd-8b92-f147a77b9686,Das Kleid,"The Robe, The Dress",C,1961,88,L,,True,,,,
0e399b69-c13e-4569-8726-4f7c01ef1eb0,La fête du sonneur,The Spirit of the Bells,BW,1908,,L,,True,,,,
0e39a02b-151a-4346-a26a-a1ff017e129f,"Tom and Jerry: Willy Wonka and the Chocolate Factory ",,C,2017,79,A,,True,,,,
0e3e83a4-caee-4795-bc70-0b8c67520a34,L'effraie,,BW,2005,16,L,,True,,,,
0e4b1ad0-90ec-4342-8864-18abbaf750f3,Claire,,BW,2001,55,L,,True,,,,
0e677fed-5932-4ef6-bb93-f8e271927fa7,Tri veteráni,"The Three Veterans, Die Prinzessin mit der langen Nase",C,1984,93,L,Not sure of origin...,True,,,,
0e709b58-a481-40a1-ad84-0a238a9c1bc2,Golden Goose,The Golden Goose; The Family Shoe,BW,1932,6,A,https://www.bcdb.com/cartoon/3473-Family-Shoe,True,,,,
0e8b7d83-aec0-49b4-8dba-9a94188cf957,Ex Machina,,C,2015,108,L,submission,True,,,,
0e9ab88a-2fe5-4183-9c7a-89d4beddb3ff,Fairyland Follies,,BW,1931,7,A,I'm not sure of the origin.,True,,,,
0e9ef5be-06ec-48e2-a580-0d76fc379684,Moy zelenyy krokodil,My Green Crocodile,C,1966,9,A,"I'm not sure of the origin.
",True,,,,
0ea859cf-a257-4edd-91f4-a6bbf8b71ad1,Ispolnenie zhelaniy,"Fulfillment of a Wish, Wishes Come True",C,1957,30,A,,True,,,,
0ebe30bd-bc8e-46b3-b5f5-db4d02b96ccf,Snezhnaya koroleva,Snow Queen,C,2012,80,A,,True,,,,
0ed69a81-c65c-46b8-a10d-ccbeb6b1563d,Hansel & Gretel,,C,2002,89,L,,True,,,,
0ed7471f-46ff-4e7f-a000-a73d513a913a,Aladin,Alladin; Alladin of the Marvelous Lamp,C,1906,,L,cited in Kennedy and Warner Scheherazade,True,,,,
0ee2131c-2f53-4c34-8208-9d4cfb3997ae,Alas and Alack,,C,1915,13,L,https://en.wikipedia.org/wiki/Alas_and_Alack,True,,,,
0eeb407a-95d7-42de-b16f-92ed8e363fcc,Zakoldovannyy malchik,"The Bewitched Boy, The Enchanted Boy",C,1955,44,A,"I'm not sure of the origin.
AM: Wonderful Adventures of Nils
https://en.wikipedia.org/wiki/The_Enchanted_Boy ",True,,,,
0eed5277-b73b-4c50-940d-e657c8fe0888,Dinner,,C,2000,,L,""" The film takes the flavor of old Slavic folktales, and juxtaposes it against modern Los Angeles. It is a dark, urban, gothic fairytale. After the destruction of the old woods in Europe, the trolls, witches, fairies and goblins had nowhere left to go. Thus they did what so many others had done before them: they moved to Los Angeles. Jack, a goth fairy tale fetishist, falls in love with Jill, the daughter of the Russian cannibalistic witch, Baba Yaga. He must enter Baba Yaga's hut to face impossible quests, hideous monsters, a convenience store troll and even a junkie fairy to win his girlfriend's hand in marriage.""
https://tarletondawn.com/Our_Work.html",True,,,,
0f0fa356-821f-4bab-8a91-6afd1299fcc2,To Fetch a Pail,,BW,2018,5,L,https://www.youtube.com/watch?v=QnsF5f0BYzg,True,,,,
